time,open,high,low,close,volume
2026-06-22 18:00:00+00:00,2.186872,2.220907,2.122542,2.156577,5850561.68
2026-06-22 19:00:00+00:00,2.156577,2.17272,2.114322,2.130465,6066407.01
2026-06-22 20:00:00+00:00,2.130465,2.200129,2.092978,2.162641,6398049.7
2026-06-22 21:00:00+00:00,2.162641,2.165779,2.138778,2.141917,5240357.97
2026-06-22 22:00:00+00:00,2.141917,2.176265,2.134395,2.168744,5947743.45
2026-06-22 23:00:00+00:00,2.168744,2.215426,2.159524,2.206207,7257948.49
2026-06-23 00:00:00+00:00,2.206207,2.235193,2.184494,2.213481,2472078.09
2026-06-23 01:00:00+00:00,2.213481,2.236162,2.204959,2.227641,3245727.16
2026-06-23 02:00:00+00:00,2.227641,2.296846,2.205586,2.274791,8147372.58
2026-06-23 03:00:00+00:00,2.274791,2.308659,2.237444,2.271311,2145478.1
2026-06-23 04:00:00+00:00,2.271311,2.286616,2.243474,2.258779,3638405.48
2026-06-23 05:00:00+00:00,2.258779,2.263677,2.224568,2.229467,6309934.14
2026-06-23 06:00:00+00:00,2.229467,2.251907,2.209059,2.2315,1672231.37
2026-06-23 07:00:00+00:00,2.2315,2.288302,2.208123,2.264925,6948742.51
2026-06-23 08:00:00+00:00,2.264925,2.294391,2.257471,2.286937,4556570.34
2026-06-23 09:00:00+00:00,2.286937,2.339333,2.215511,2.267907,4756249.35
2026-06-23 10:00:00+00:00,2.267907,2.281963,2.237117,2.251173,4414853.15
2026-06-23 11:00:00+00:00,2.251173,2.260471,2.23271,2.242008,2529964.92
2026-06-23 12:00:00+00:00,2.242008,2.268739,2.222257,2.248987,2908326.16
2026-06-23 13:00:00+00:00,2.248987,2.252898,2.242157,2.246068,2141544.68
2026-06-23 14:00:00+00:00,2.246068,2.274427,2.22298,2.25134,2492690.81
2026-06-23 15:00:00+00:00,2.25134,2.267356,2.242098,2.258114,2853065.72
2026-06-23 16:00:00+00:00,2.258114,2.279286,2.232491,2.253663,2201762.01
2026-06-23 17:00:00+00:00,2.253663,2.291157,2.216561,2.254055,1565392.85
2026-06-23 18:00:00+00:00,2.254055,2.267139,2.24585,2.258934,2095791.83
2026-06-23 19:00:00+00:00,2.258934,2.28179,2.23565,2.258506,1929027.79
2026-06-23 20:00:00+00:00,2.258506,2.273693,2.253992,2.269179,3490076.63
2026-06-23 21:00:00+00:00,2.269179,2.315221,2.260801,2.306843,6708860.45
2026-06-23 22:00:00+00:00,2.306843,2.334123,2.292624,2.319905,3675120.07
2026-06-23 23:00:00+00:00,2.319905,2.338464,2.303652,2.322212,1610577.56
2026-06-24 00:00:00+00:00,2.322212,2.332264,2.278276,2.288328,6137937.39
2026-06-24 01:00:00+00:00,2.288328,2.317088,2.268875,2.297635,2565231.0
2026-06-24 02:00:00+00:00,2.297635,2.301397,2.253638,2.2574,7527651.75
2026-06-24 03:00:00+00:00,2.2574,2.273701,2.212231,2.228531,5617918.75
2026-06-24 04:00:00+00:00,2.228531,2.261848,2.214786,2.248103,4189373.3
2026-06-24 05:00:00+00:00,2.248103,2.27219,2.240763,2.264851,3600074.75
2026-06-24 06:00:00+00:00,2.264851,2.266957,2.260497,2.262603,1659299.21
2026-06-24 07:00:00+00:00,2.262603,2.326125,2.161422,2.224943,7431314.18
2026-06-24 08:00:00+00:00,2.224943,2.241063,2.201471,2.217591,2137107.69
2026-06-24 09:00:00+00:00,2.217591,2.249331,2.171341,2.203081,3695220.19
2026-06-24 10:00:00+00:00,2.203081,2.220277,2.201855,2.219051,4037114.42
2026-06-24 11:00:00+00:00,2.219051,2.277543,2.215965,2.274457,9361733.79
2026-06-24 12:00:00+00:00,2.274457,2.298808,2.256604,2.280955,2255470.62
2026-06-24 13:00:00+00:00,2.280955,2.30318,2.240413,2.262638,4623904.0
2026-06-24 14:00:00+00:00,2.262638,2.294112,2.200993,2.232466,6518992.48
2026-06-24 15:00:00+00:00,2.232466,2.240722,2.221908,2.230164,2198085.46
2026-06-24 16:00:00+00:00,2.230164,2.24539,2.209558,2.224784,1983743.81
2026-06-24 17:00:00+00:00,2.224784,2.23839,2.180954,2.194559,6374416.66
2026-06-24 18:00:00+00:00,2.194559,2.209715,2.181504,2.19666,1773359.99
2026-06-24 19:00:00+00:00,2.19666,2.211494,2.151358,2.166192,5878209.68
2026-06-24 20:00:00+00:00,2.166192,2.230746,2.129649,2.194203,5811244.69
2026-06-24 21:00:00+00:00,2.194203,2.232741,2.183017,2.221554,6098183.57
2026-06-24 22:00:00+00:00,2.221554,2.279124,2.192564,2.250134,6185538.69
2026-06-24 23:00:00+00:00,2.250134,2.291745,2.19458,2.236191,3486502.52
2026-06-25 00:00:00+00:00,2.236191,2.254171,2.231601,2.249581,3075517.26
2026-06-25 01:00:00+00:00,2.249581,2.291235,2.203321,2.244975,2591328.17
2026-06-25 02:00:00+00:00,2.244975,2.278145,2.199944,2.233114,3771720.66
2026-06-25 03:00:00+00:00,2.233114,2.273694,2.182049,2.222629,3097705.0
2026-06-25 04:00:00+00:00,2.222629,2.267135,2.140585,2.185091,6966113.41
2026-06-25 05:00:00+00:00,2.185091,2.208515,2.120509,2.143932,7952912.85
2026-06-25 06:00:00+00:00,2.143932,2.199929,2.109297,2.165294,5037792.18
2026-06-25 07:00:00+00:00,2.165294,2.181827,2.14249,2.159023,2459668.5
2026-06-25 08:00:00+00:00,2.159023,2.213163,2.110175,2.164314,2177547.28
2026-06-25 09:00:00+00:00,2.164314,2.221446,2.1352,2.192331,5582748.42
2026-06-25 10:00:00+00:00,2.192331,2.19525,2.138538,2.141457,9210216.46
2026-06-25 11:00:00+00:00,2.141457,2.147131,2.112571,2.118244,4723275.57
2026-06-25 12:00:00+00:00,2.118244,2.124832,2.115811,2.1224,1915606.7
2026-06-25 13:00:00+00:00,2.1224,2.137886,2.117344,2.132831,3605553.82
2026-06-25 14:00:00+00:00,2.132831,2.148124,2.10579,2.121084,2869476.4
2026-06-25 15:00:00+00:00,2.121084,2.151172,2.120127,2.150215,6324932.05
2026-06-25 16:00:00+00:00,2.150215,2.203067,2.102705,2.155558,2625278.68
2026-06-25 17:00:00+00:00,2.155558,2.205133,2.069483,2.119059,7160497.98
2026-06-25 18:00:00+00:00,2.119059,2.126513,2.083745,2.091199,6055831.01
2026-06-25 19:00:00+00:00,2.091199,2.140291,2.064686,2.113778,4840525.09
2026-06-25 20:00:00+00:00,2.113778,2.132081,2.108263,2.126566,3700901.52
2026-06-25 21:00:00+00:00,2.126566,2.150732,2.04618,2.070346,10738173.7
2026-06-25 22:00:00+00:00,2.070346,2.110416,2.068654,2.108724,7925221.09
2026-06-25 23:00:00+00:00,2.108724,2.148456,2.085806,2.125538,4168439.25
2026-06-26 00:00:00+00:00,2.125538,2.213006,2.077462,2.164931,8159698.03
2026-06-26 01:00:00+00:00,2.164931,2.198248,2.119169,2.152486,3809381.77
2026-06-26 02:00:00+00:00,2.152486,2.170569,2.124657,2.142741,3101855.69
2026-06-26 03:00:00+00:00,2.142741,2.16111,2.090004,2.108374,7131889.31
2026-06-26 04:00:00+00:00,2.108374,2.189307,2.102796,2.183729,13110655.04
2026-06-26 05:00:00+00:00,2.183729,2.262533,2.098697,2.177501,2906166.3
2026-06-26 06:00:00+00:00,2.177501,2.249052,2.153962,2.225512,8995758.89
2026-06-26 07:00:00+00:00,2.225512,2.232308,2.19779,2.204585,5079267.66
2026-06-26 08:00:00+00:00,2.204585,2.256673,2.156662,2.20875,1924811.55
2026-06-26 09:00:00+00:00,2.20875,2.217389,2.148376,2.157015,9970766.65
2026-06-26 10:00:00+00:00,2.157015,2.164707,2.137003,2.144694,3036136.23
2026-06-26 11:00:00+00:00,2.144694,2.215966,2.102055,2.173327,6000298.57
2026-06-26 12:00:00+00:00,2.173327,2.215662,2.092773,2.135108,7090390.88
2026-06-26 13:00:00+00:00,2.135108,2.220192,2.081024,2.166108,6048212.41
2026-06-26 14:00:00+00:00,2.166108,2.17618,2.165252,2.175323,3195052.48
2026-06-26 15:00:00+00:00,2.175323,2.18179,2.137044,2.143511,6031521.96
2026-06-26 16:00:00+00:00,2.143511,2.190638,2.080875,2.128003,3830037.94
2026-06-26 17:00:00+00:00,2.128003,2.153442,2.088449,2.113889,3434479.47
2026-06-26 18:00:00+00:00,2.113889,2.191298,2.034216,2.111625,2211501.79
2026-06-26 19:00:00+00:00,2.111625,2.131916,2.075262,2.095554,3657250.89
2026-06-26 20:00:00+00:00,2.095554,2.130729,2.036386,2.07156,5217910.22
2026-06-26 21:00:00+00:00,2.07156,2.086503,2.047376,2.062319,3363192.41
2026-06-26 22:00:00+00:00,2.062319,2.088943,2.006925,2.033548,6421961.08
2026-06-26 23:00:00+00:00,2.033548,2.068843,1.963099,1.998394,7580865.88
2026-06-27 00:00:00+00:00,1.998394,2.030756,1.963969,1.996331,2339217.88
2026-06-27 01:00:00+00:00,1.996331,2.024196,1.990784,2.018648,4770334.35
2026-06-27 02:00:00+00:00,2.018648,2.025795,1.971107,1.978254,8477627.93
2026-06-27 03:00:00+00:00,1.978254,2.000711,1.955095,1.977552,1864566.38
2026-06-27 04:00:00+00:00,1.977552,1.987962,1.950018,1.960428,4679395.99
2026-06-27 05:00:00+00:00,1.960428,1.969911,1.926059,1.935542,6019938.83
2026-06-27 06:00:00+00:00,1.935542,1.974327,1.916835,1.955621,4550609.44
2026-06-27 07:00:00+00:00,1.955621,1.98681,1.911074,1.942264,3393852.0
2026-06-27 08:00:00+00:00,1.942264,1.97923,1.940763,1.977729,7871657.68
2026-06-27 09:00:00+00:00,1.977729,1.994738,1.941163,1.958172,4961289.54
2026-06-27 10:00:00+00:00,1.958172,1.997731,1.927016,1.966575,2705941.04
2026-06-27 11:00:00+00:00,1.966575,1.996343,1.930668,1.960437,2062945.58
2026-06-27 12:00:00+00:00,1.960437,1.971738,1.930887,1.942188,4685446.02
2026-06-27 13:00:00+00:00,1.942188,1.997402,1.899646,1.95486,3282339.37
2026-06-27 14:00:00+00:00,1.95486,1.985399,1.920025,1.950563,2490121.66
2026-06-27 15:00:00+00:00,1.950563,2.000223,1.913682,1.963342,3541559.13
2026-06-27 16:00:00+00:00,1.963342,1.967401,1.957443,1.961503,2123286.93
2026-06-27 17:00:00+00:00,1.961503,1.970369,1.928111,1.936977,5336305.35
2026-06-27 18:00:00+00:00,1.936977,1.979994,1.890998,1.934014,2010012.74
2026-06-27 19:00:00+00:00,1.934014,1.966033,1.90232,1.93434,1156540.15
2026-06-27 20:00:00+00:00,1.93434,1.968021,1.920002,1.953683,5134010.89
2026-06-27 21:00:00+00:00,1.953683,1.972489,1.91533,1.934136,4949179.68
2026-06-27 22:00:00+00:00,1.934136,1.938538,1.928161,1.932563,1508796.17
2026-06-27 23:00:00+00:00,1.932563,1.938992,1.891208,1.897636,8109907.08
2026-06-28 00:00:00+00:00,1.897636,1.942859,1.864314,1.909537,3789055.2
2026-06-28 01:00:00+00:00,1.909537,1.915964,1.881696,1.888122,5137449.04
2026-06-28 02:00:00+00:00,1.888122,1.909354,1.832667,1.853898,8020629.88
2026-06-28 03:00:00+00:00,1.853898,1.877681,1.828304,1.852087,1709410.42
2026-06-28 04:00:00+00:00,1.852087,1.877119,1.84606,1.871092,5383356.59
2026-06-28 05:00:00+00:00,1.871092,1.876403,1.838315,1.843626,6281277.52
2026-06-28 06:00:00+00:00,1.843626,1.86685,1.801151,1.824374,5522356.53
2026-06-28 07:00:00+00:00,1.824374,1.840655,1.795042,1.811323,3482328.45
2026-06-28 08:00:00+00:00,1.811323,1.819912,1.783775,1.792364,5280972.49
2026-06-28 09:00:00+00:00,1.792364,1.806773,1.783231,1.79764,2282113.68
2026-06-28 10:00:00+00:00,1.79764,1.807557,1.774513,1.78443,3909876.58
2026-06-28 11:00:00+00:00,1.78443,1.793782,1.763484,1.772837,3832884.1
2026-06-28 12:00:00+00:00,1.772837,1.789216,1.764368,1.780746,2546122.64
2026-06-28 13:00:00+00:00,1.780746,1.806471,1.743376,1.769101,3434939.47
2026-06-28 14:00:00+00:00,1.769101,1.778966,1.764667,1.774532,2137169.07
2026-06-28 15:00:00+00:00,1.774532,1.7805,1.753834,1.759802,4549081.05
2026-06-28 16:00:00+00:00,1.759802,1.768116,1.733108,1.741423,4759759.36
2026-06-28 17:00:00+00:00,1.741423,1.772556,1.682668,1.713801,6887192.18
2026-06-28 18:00:00+00:00,1.713801,1.745198,1.709537,1.740934,6622715.27
2026-06-28 19:00:00+00:00,1.740934,1.752439,1.723826,1.735331,2322481.94
2026-06-28 20:00:00+00:00,1.735331,1.7631,1.710671,1.73844,2538314.1
2026-06-28 21:00:00+00:00,1.73844,1.773208,1.702483,1.737251,1737913.69
2026-06-28 22:00:00+00:00,1.737251,1.781382,1.69501,1.73914,2016741.06
2026-06-28 23:00:00+00:00,1.73914,1.757791,1.720611,1.739262,1727854.8
2026-06-29 00:00:00+00:00,1.739262,1.787021,1.722979,1.770738,7866278.46
2026-06-29 01:00:00+00:00,1.770738,1.791854,1.731049,1.752164,4817190.89
2026-06-29 02:00:00+00:00,1.752164,1.76898,1.707799,1.724615,6420101.9
2026-06-29 03:00:00+00:00,1.724615,1.727186,1.703872,1.706444,5037264.36
2026-06-29 04:00:00+00:00,1.706444,1.726422,1.662666,1.682644,5903744.56
2026-06-29 05:00:00+00:00,1.682644,1.706071,1.671628,1.695054,3497085.07
2026-06-29 06:00:00+00:00,1.695054,1.721925,1.682194,1.709064,4693947.16
2026-06-29 07:00:00+00:00,1.709064,1.754568,1.645448,1.690951,5217623.74
2026-06-29 08:00:00+00:00,1.690951,1.741876,1.614131,1.665056,6615828.59
2026-06-29 09:00:00+00:00,1.665056,1.677915,1.645075,1.657934,2581121.29
2026-06-29 10:00:00+00:00,1.657934,1.716992,1.623988,1.683046,6827932.78
2026-06-29 11:00:00+00:00,1.683046,1.699735,1.613241,1.62993,12341321.96
2026-06-29 12:00:00+00:00,1.62993,1.666402,1.602589,1.63906,3057066.39
2026-06-29 13:00:00+00:00,1.63906,1.668648,1.588673,1.618261,6286687.2
2026-06-29 14:00:00+00:00,1.618261,1.666908,1.588658,1.637305,5894164.45
2026-06-29 15:00:00+00:00,1.637305,1.637708,1.615635,1.616038,6333763.67
2026-06-29 16:00:00+00:00,1.616038,1.639042,1.586918,1.609922,3104594.13
2026-06-29 17:00:00+00:00,1.609922,1.613286,1.577074,1.580439,7761278.93
2026-06-29 18:00:00+00:00,1.580439,1.622135,1.519502,1.561198,5428841.44
2026-06-29 19:00:00+00:00,1.561198,1.620342,1.528129,1.587273,7234435.08
2026-06-29 20:00:00+00:00,1.587273,1.604625,1.585452,1.602804,4433279.54
2026-06-29 21:00:00+00:00,1.602804,1.622503,1.574464,1.594162,3438994.19
2026-06-29 22:00:00+00:00,1.594162,1.597421,1.57293,1.576189,4887681.14
2026-06-29 23:00:00+00:00,1.576189,1.578314,1.536067,1.538192,9238175.68
2026-06-30 00:00:00+00:00,1.538192,1.575923,1.492133,1.529864,3545178.27
2026-06-30 01:00:00+00:00,1.529864,1.555394,1.503114,1.528644,1611582.98
2026-06-30 02:00:00+00:00,1.528644,1.529532,1.525481,1.526369,2199319.78
2026-06-30 03:00:00+00:00,1.526369,1.550415,1.499846,1.523892,2327383.8
2026-06-30 04:00:00+00:00,1.523892,1.539268,1.485619,1.500996,6937676.16
2026-06-30 05:00:00+00:00,1.500996,1.507672,1.492405,1.499081,2045945.96
2026-06-30 06:00:00+00:00,1.499081,1.51721,1.479583,1.497711,2154890.11
2026-06-30 07:00:00+00:00,1.497711,1.548464,1.472421,1.523174,7340671.53
2026-06-30 08:00:00+00:00,1.523174,1.56711,1.517319,1.561255,10250102.69
2026-06-30 09:00:00+00:00,1.561255,1.58905,1.52995,1.557745,2655384.46
2026-06-30 10:00:00+00:00,1.557745,1.560202,1.538556,1.541012,4683202.11
2026-06-30 11:00:00+00:00,1.541012,1.575256,1.504789,1.539032,1700968.45
2026-06-30 12:00:00+00:00,1.539032,1.554733,1.509978,1.525679,4325901.92
2026-06-30 13:00:00+00:00,1.525679,1.530362,1.504916,1.509598,4823498.39
2026-06-30 14:00:00+00:00,1.509598,1.528241,1.489133,1.507776,1584084.27
2026-06-30 15:00:00+00:00,1.507776,1.531378,1.461995,1.485597,6868072.48
2026-06-30 16:00:00+00:00,1.485597,1.523175,1.45995,1.497528,3721079.38
2026-06-30 17:00:00+00:00,1.497528,1.527734,1.464565,1.49477,1803181.14
2026-06-30 18:00:00+00:00,1.49477,1.548686,1.445465,1.499381,2798313.53
2026-06-30 19:00:00+00:00,1.499381,1.50945,1.484894,1.494963,2217872.37
2026-06-30 20:00:00+00:00,1.494963,1.509759,1.464471,1.479267,4815875.8
2026-06-30 21:00:00+00:00,1.479267,1.493645,1.44483,1.459209,6568705.78
2026-06-30 22:00:00+00:00,1.459209,1.466009,1.446992,1.453791,3016323.2
2026-06-30 23:00:00+00:00,1.453791,1.469968,1.425914,1.44209,4172389.73
2026-07-01 00:00:00+00:00,1.44209,1.452134,1.436199,1.446242,2105068.89
2026-07-01 01:00:00+00:00,1.446242,1.451902,1.439914,1.445574,1424772.1
2026-07-01 02:00:00+00:00,1.445574,1.45762,1.405667,1.417713,8540422.86
2026-07-01 03:00:00+00:00,1.417713,1.429969,1.40622,1.418477,1972555.29
2026-07-01 04:00:00+00:00,1.418477,1.426335,1.383706,1.391565,7525842.44
2026-07-01 05:00:00+00:00,1.391565,1.424671,1.345993,1.3791,4739539.07
2026-07-01 06:00:00+00:00,1.3791,1.387546,1.364463,1.37291,2892166.76
2026-07-01 07:00:00+00:00,1.37291,1.399262,1.307,1.333352,11573802.65
2026-07-01 08:00:00+00:00,1.333352,1.337187,1.330675,1.334511,1588187.11
2026-07-01 09:00:00+00:00,1.334511,1.354464,1.316811,1.336764,1698937.53
2026-07-01 10:00:00+00:00,1.336764,1.338625,1.331461,1.333322,1888740.63
2026-07-01 11:00:00+00:00,1.333322,1.341574,1.316789,1.325041,3395549.43
2026-07-01 12:00:00+00:00,1.325041,1.350662,1.292132,1.317753,3719143.85
2026-07-01 13:00:00+00:00,1.317753,1.33217,1.285384,1.2998,6514672.14
2026-07-01 14:00:00+00:00,1.2998,1.316384,1.277947,1.294531,3052424.44
2026-07-01 15:00:00+00:00,1.294531,1.307492,1.271421,1.284382,4400562.96
2026-07-01 16:00:00+00:00,1.284382,1.314961,1.254874,1.285453,1475528.03
2026-07-01 17:00:00+00:00,1.285453,1.299862,1.249988,1.264398,6920560.39
2026-07-01 18:00:00+00:00,1.264398,1.273758,1.258501,1.267861,2821246.62
2026-07-01 19:00:00+00:00,1.267861,1.294373,1.243247,1.269758,2490188.65
2026-07-01 20:00:00+00:00,1.269758,1.294984,1.241664,1.26689,2205333.68
2026-07-01 21:00:00+00:00,1.26689,1.291557,1.23447,1.259137,3844931.22
2026-07-01 22:00:00+00:00,1.259137,1.278483,1.248342,1.267687,4214466.38
2026-07-01 23:00:00+00:00,1.267687,1.312119,1.19586,1.240291,9360666.62
2026-07-02 00:00:00+00:00,1.240291,1.289395,1.198013,1.247118,3145655.7
2026-07-02 01:00:00+00:00,1.247118,1.275509,1.222078,1.250469,2558685.64
2026-07-02 02:00:00+00:00,1.250469,1.270728,1.234177,1.254435,2457292.78
2026-07-02 03:00:00+00:00,1.254435,1.262604,1.251778,1.259947,2942621.51
2026-07-02 04:00:00+00:00,1.259947,1.263262,1.245985,1.2493,4322085.84
2026-07-02 05:00:00+00:00,1.2493,1.25086,1.243275,1.244835,2485289.4
2026-07-02 06:00:00+00:00,1.244835,1.276585,1.22225,1.254,3491387.97
2026-07-02 07:00:00+00:00,1.254,1.27033,1.243675,1.260005,3376846.2
2026-07-02 08:00:00+00:00,1.260005,1.269636,1.252973,1.262604,2390355.17
2026-07-02 09:00:00+00:00,1.262604,1.265856,1.236538,1.23979,7986340.21
2026-07-02 10:00:00+00:00,1.23979,1.266785,1.222336,1.249331,3737157.17
2026-07-02 11:00:00+00:00,1.249331,1.269215,1.248166,1.26805,6249527.9
2026-07-02 12:00:00+00:00,1.26805,1.318872,1.233688,1.28451,5943054.85
2026-07-02 13:00:00+00:00,1.28451,1.300086,1.274124,1.289699,3295450.2
2026-07-02 14:00:00+00:00,1.289699,1.293358,1.26568,1.269339,6835129.45
2026-07-02 15:00:00+00:00,1.269339,1.311345,1.242327,1.284334,5159163.53
2026-07-02 16:00:00+00:00,1.284334,1.301766,1.266652,1.284083,1660484.34
2026-07-02 17:00:00+00:00,1.284083,1.301856,1.233768,1.25154,10609444.89
2026-07-02 18:00:00+00:00,1.25154,1.270795,1.239033,1.258288,3680330.97
2026-07-02 19:00:00+00:00,1.258288,1.265132,1.233812,1.240656,6655163.83
2026-07-02 20:00:00+00:00,1.240656,1.241432,1.225225,1.226001,5415612.62
2026-07-02 21:00:00+00:00,1.226001,1.238863,1.207011,1.219874,2950762.38
2026-07-02 22:00:00+00:00,1.219874,1.24142,1.215591,1.237137,6606693.58
2026-07-02 23:00:00+00:00,1.237137,1.24335,1.228168,1.234381,2539607.74
2026-07-03 00:00:00+00:00,1.234381,1.245159,1.228563,1.239341,3203012.86
2026-07-03 01:00:00+00:00,1.239341,1.270816,1.230331,1.261805,7445605.93
2026-07-03 02:00:00+00:00,1.261805,1.290277,1.25401,1.282481,6764176.03
2026-07-03 03:00:00+00:00,1.282481,1.289849,1.275695,1.283063,1393097.3
2026-07-03 04:00:00+00:00,1.283063,1.293529,1.271604,1.28207,2131374.15
2026-07-03 05:00:00+00:00,1.28207,1.285239,1.266468,1.269637,5204103.07
2026-07-03 06:00:00+00:00,1.269637,1.270734,1.262678,1.263775,2926669.78
2026-07-03 07:00:00+00:00,1.263775,1.281264,1.252651,1.270139,3567487.98
2026-07-03 08:00:00+00:00,1.270139,1.304445,1.241826,1.276131,2967715.76
2026-07-03 09:00:00+00:00,1.276131,1.287908,1.267297,1.279074,2224204.22
2026-07-03 10:00:00+00:00,1.279074,1.291501,1.278714,1.291141,4731245.43
2026-07-03 11:00:00+00:00,1.291141,1.292938,1.283058,1.284856,2866002.28
2026-07-03 12:00:00+00:00,1.284856,1.295194,1.275719,1.286058,1582576.37
2026-07-03 13:00:00+00:00,1.286058,1.305779,1.276124,1.295846,3822201.73
2026-07-03 14:00:00+00:00,1.295846,1.315484,1.28457,1.304209,3428263.64
2026-07-03 15:00:00+00:00,1.304209,1.322945,1.299634,1.31837,5155494.62
2026-07-03 16:00:00+00:00,1.31837,1.329968,1.313312,1.32491,2768318.69
2026-07-03 17:00:00+00:00,1.32491,1.333862,1.314086,1.323037,2257208.77
2026-07-03 18:00:00+00:00,1.323037,1.33425,1.318128,1.32934,2776620.15
2026-07-03 19:00:00+00:00,1.32934,1.331791,1.316245,1.318697,4153412.38
2026-07-03 20:00:00+00:00,1.318697,1.333855,1.284825,1.299984,6458866.04
2026-07-03 21:00:00+00:00,1.299984,1.330122,1.27904,1.309179,3513645.52
2026-07-03 22:00:00+00:00,1.309179,1.316864,1.302614,1.310299,1697396.71
2026-07-03 23:00:00+00:00,1.310299,1.33983,1.28667,1.316202,3078165.2
2026-07-04 00:00:00+00:00,1.316202,1.326718,1.28493,1.295447,6907433.74
2026-07-04 01:00:00+00:00,1.295447,1.315348,1.272474,1.292375,2692762.53
2026-07-04 02:00:00+00:00,1.292375,1.295726,1.28272,1.28607,3433137.54
2026-07-04 03:00:00+00:00,1.28607,1.295801,1.266362,1.276093,3746029.88
2026-07-04 04:00:00+00:00,1.276093,1.312458,1.210833,1.247199,9552416.13
2026-07-04 05:00:00+00:00,1.247199,1.263825,1.227761,1.244387,2310426.74
2026-07-04 06:00:00+00:00,1.244387,1.274934,1.228013,1.25856,5495041.32
2026-07-04 07:00:00+00:00,1.25856,1.289779,1.234492,1.265712,3069904.34
2026-07-04 08:00:00+00:00,1.265712,1.271721,1.252871,1.258881,3295931.22
2026-07-04 09:00:00+00:00,1.258881,1.27149,1.247819,1.260429,2114274.3
2026-07-04 10:00:00+00:00,1.260429,1.292224,1.241529,1.273324,5228027.68
2026-07-04 11:00:00+00:00,1.273324,1.283028,1.224784,1.234489,12245297.35
2026-07-04 12:00:00+00:00,1.234489,1.240596,1.228287,1.234395,1242814.28
2026-07-04 13:00:00+00:00,1.234395,1.257424,1.221163,1.244192,4497246.46
2026-07-04 14:00:00+00:00,1.244192,1.266763,1.233688,1.256258,4821322.95
2026-07-04 15:00:00+00:00,1.256258,1.29433,1.246351,1.284423,9141472.24
2026-07-04 16:00:00+00:00,1.284423,1.306697,1.282071,1.304345,7039312.77
2026-07-04 17:00:00+00:00,1.304345,1.313703,1.301903,1.311261,3187632.91
2026-07-04 18:00:00+00:00,1.311261,1.325738,1.303604,1.318082,3668361.84
2026-07-04 19:00:00+00:00,1.318082,1.357601,1.293614,1.333133,5708238.38
2026-07-04 20:00:00+00:00,1.333133,1.367396,1.291589,1.325852,3653613.89
2026-07-04 21:00:00+00:00,1.325852,1.347203,1.305674,1.327024,1677776.65
2026-07-04 22:00:00+00:00,1.327024,1.357499,1.314086,1.344561,5952941.92
2026-07-04 23:00:00+00:00,1.344561,1.38783,1.337963,1.381232,10242537.06
2026-07-05 00:00:00+00:00,1.381232,1.382886,1.378627,1.380281,1991696.82
2026-07-05 01:00:00+00:00,1.380281,1.391564,1.370048,1.381331,2147446.01
2026-07-05 02:00:00+00:00,1.381331,1.39468,1.373569,1.386917,2521077.48
2026-07-05 03:00:00+00:00,1.386917,1.4465,1.354417,1.413999,8262622.08
2026-07-05 04:00:00+00:00,1.413999,1.429833,1.39957,1.415404,2028856.58
2026-07-05 05:00:00+00:00,1.415404,1.504065,1.357108,1.445769,8190784.26
2026-07-05 06:00:00+00:00,1.445769,1.482446,1.39227,1.428946,5861857.85
2026-07-05 07:00:00+00:00,1.428946,1.448762,1.407511,1.427328,1861023.12
2026-07-05 08:00:00+00:00,1.427328,1.434704,1.418085,1.425461,1710390.66
2026-07-05 09:00:00+00:00,1.425461,1.445212,1.423195,1.442946,5139462.22
2026-07-05 10:00:00+00:00,1.442946,1.494312,1.414548,1.465914,7104263.72
2026-07-05 11:00:00+00:00,1.465914,1.49001,1.413585,1.437682,7892178.72
2026-07-05 12:00:00+00:00,1.437682,1.440971,1.418275,1.421565,5313177.02
2026-07-05 13:00:00+00:00,1.421565,1.460052,1.391742,1.430229,3242801.59
2026-07-05 14:00:00+00:00,1.430229,1.43422,1.415177,1.419168,4223896.55
2026-07-05 15:00:00+00:00,1.419168,1.427492,1.382992,1.391317,8077392.31
2026-07-05 16:00:00+00:00,1.391317,1.412262,1.388995,1.40994,6288054.02
2026-07-05 17:00:00+00:00,1.40994,1.427057,1.400888,1.418005,3588719.06
2026-07-05 18:00:00+00:00,1.418005,1.457811,1.386303,1.426109,3642431.71
2026-07-05 19:00:00+00:00,1.426109,1.444563,1.396497,1.414951,3898430.24
2026-07-05 20:00:00+00:00,1.414951,1.451763,1.396948,1.433759,5514466.77
2026-07-05 21:00:00+00:00,1.433759,1.459467,1.40153,1.427238,3416600.04
2026-07-05 22:00:00+00:00,1.427238,1.461495,1.413309,1.447567,6702529.03
2026-07-05 23:00:00+00:00,1.447567,1.449719,1.425363,1.427515,6344873.53
2026-07-06 00:00:00+00:00,1.427515,1.479775,1.35663,1.408891,6347964.36
2026-07-06 01:00:00+00:00,1.408891,1.411346,1.40877,1.411225,2264251.23
2026-07-06 02:00:00+00:00,1.411225,1.432549,1.374486,1.39581,5307554.34
2026-07-06 03:00:00+00:00,1.39581,1.416226,1.386874,1.407289,4179537.86
2026-07-06 04:00:00+00:00,1.407289,1.441629,1.376342,1.410682,2167100.99
2026-07-06 05:00:00+00:00,1.410682,1.432788,1.369006,1.391112,6198048.45
2026-07-06 06:00:00+00:00,1.391112,1.412025,1.369928,1.390841,1288086.0
